0.09198470	0.00000053
0.10129200	0.00000046
0.20279000	0.00000049
0.30560500	0.00000045
0.40675200	0.00000048
0.50923400	0.00000045
0.61080900	0.00000050
0.71261900	0.00000049
0.81434700	0.00000053
0.91669400	0.00000058
1.01802000	0.00000066
1.12046000	0.00000075
1.22237000	0.00000097
1.32553000	0.00000131
1.42709000	0.00000177
1.52973000	0.00000231
1.63067000	0.00000295
1.72941000	0.00000355
1.83523000	0.00000411
1.93695000	0.00000494
2.03922000	0.00000566
2.14147000	0.00000640
2.24299000	0.00000695
2.34477000	0.00000768
2.44742000	0.00000843
2.54909000	0.00000911
2.65025000	0.00000976
2.75310000	0.00001042
2.85464000	0.00001107
2.95683000	0.00001175
3.05828000	0.00001224
3.16118000	0.00001281
3.26239000	0.00001345
3.36510000	0.00001403
3.46736000	0.00001460
3.56925000	0.00001520
3.67123000	0.00001582
3.77419000	0.00001644
3.87478000	0.00001699
3.97833000	0.00001763
4.08011000	0.00001814
4.18181000	0.00001877
4.28409000	0.00001933
4.38644000	0.00001997
4.48797000	0.00002056
4.59016000	0.00002114
4.69240000	0.00002164
4.79366000	0.00002234
4.89383000	0.00002203
4.99840000	0.00002262
