-4.99576000	0.00000012
-4.73550000	0.00000008
-4.47258000	0.00000011
-4.21418000	0.00000009
-3.94571000	0.00000008
-3.68325000	0.00000008
-3.41981000	0.00000006
-3.15625000	0.00000008
-2.89370000	0.00000008
-2.63112000	0.00000009
-2.36642000	0.00000008
-2.10692000	0.00000009
-1.84065000	0.00000008
-1.57800000	0.00000008
-1.31568000	0.00000008
-1.05235000	0.00000008
-0.78820500	0.00000008
-0.52584400	0.00000008
-0.26248100	0.00000008
-0.04879280	0.00000010
0.13628900	0.00000016
0.26217500	0.00000013
0.52513200	0.00000013
0.78855800	0.00000016
1.05151000	0.00000028
1.31364000	0.00000039
1.57763000	0.00000078
1.84020000	0.00000124
2.10306000	0.00000171
2.36360000	0.00000225
2.63009000	0.00000338
2.89302000	0.00000391
3.15586000	0.00000545
3.41844000	0.00000504
3.68253000	0.00000608
3.94478000	0.00000861
4.20875000	0.00000908
4.47207000	0.00000920
4.73421000	0.00001265
4.99805000	0.00001225
