-4.99634000	0.00000044
-4.89818000	0.00000044
-4.79437000	0.00000042
-4.69356000	0.00000037
-4.59051000	0.00000035
-4.48946000	0.00000037
-4.38664000	0.00000039
-4.28559000	0.00000040
-4.18279000	0.00000037
-4.08114000	0.00000039
-3.97904000	0.00000036
-3.87683000	0.00000039
-3.77509000	0.00000039
-3.67158000	0.00000043
-3.56944000	0.00000041
-3.47167000	0.00000042
-3.36597000	0.00000042
-3.26518000	0.00000040
-3.16191000	0.00000041
-3.06025000	0.00000042
-2.95754000	0.00000041
-2.85590000	0.00000042
-2.75337000	0.00000041
-2.65188000	0.00000042
-2.54959000	0.00000040
-2.44806000	0.00000040
-2.34584000	0.00000038
-2.24441000	0.00000039
-2.14185000	0.00000042
-2.03996000	0.00000040
-1.93738000	0.00000041
-1.83599000	0.00000039
-1.73369000	0.00000043
-1.63219000	0.00000040
-1.52979000	0.00000040
-1.42771000	0.00000040
-1.32561000	0.00000043
-1.22317000	0.00000044
-1.12087000	0.00000044
-1.01990000	0.00000046
-0.91723100	0.00000042
-0.81592600	0.00000041
-0.71286900	0.00000041
-0.61172700	0.00000042
-0.50922000	0.00000042
-0.40739000	0.00000041
-0.30595500	0.00000041
-0.20362600	0.00000046
-0.10211200	0.00000044
-0.01065920	0.00000043
