-4.99611000	-0.00000128
-4.89631000	-0.00000128
-4.79412000	-0.00000087
-4.69320000	-0.00000055
-4.59044000	-0.00000065
-4.48866000	-0.00000060
-4.38645000	-0.00000040
-4.28472000	-0.00000022
-4.18230000	-0.00000007
-4.08084000	-0.00000013
-3.97865000	-0.00000005
-3.87675000	-0.00000005
-3.77513000	0.00000004
-3.67128000	0.00000003
-3.56923000	0.00000008
-3.46792000	0.00000010
-3.36534000	0.00000013
-3.26461000	0.00000010
-3.16163000	0.00000015
-3.05993000	0.00000019
-2.95747000	0.00000021
-2.85576000	0.00000023
-2.75368000	0.00000026
-2.65161000	0.00000024
-2.54893000	0.00000024
-2.44796000	0.00000024
-2.34525000	0.00000030
-2.24335000	0.00000028
-2.14153000	0.00000034
-2.04070000	0.00000029
-1.93743000	0.00000033
-1.83623000	0.00000031
-1.73367000	0.00000036
-1.63174000	0.00000034
-1.52972000	0.00000037
-1.42773000	0.00000032
-1.32554000	0.00000036
-1.22290000	0.00000035
-1.12090000	0.00000039
-1.01844000	0.00000034
-0.91723500	0.00000034
-0.81502700	0.00000031
-0.71255100	0.00000035
-0.61095700	0.00000035
-0.51135300	0.00000034
-0.40710200	0.00000033
-0.30695100	0.00000036
-0.20346300	0.00000035
-0.10180300	0.00000035
-0.01266000	0.00000033
0.04927640	0.00000044
0.10097400	0.00000041
0.20131200	0.00000039
0.30541200	0.00000036
0.40635000	0.00000036
0.50906900	0.00000035
0.61078000	0.00000038
0.71292200	0.00000041
0.81198200	0.00000067
0.91666000	0.00000046
1.01752000	0.00000056
1.12067000	0.00000064
1.22175000	0.00000079
1.32514000	0.00000098
1.42735000	0.00000127
1.52940000	0.00000150
1.63068000	0.00000178
1.73316000	0.00000206
1.83528000	0.00000240
1.93677000	0.00000274
2.03863000	0.00000314
2.14106000	0.00000351
2.24269000	0.00000392
2.34491000	0.00000428
2.44709000	0.00000466
2.54910000	0.00000503
2.65069000	0.00000543
2.75342000	0.00000585
2.85510000	0.00000625
2.95686000	0.00000663
3.05900000	0.00000702
3.16128000	0.00000740
3.26308000	0.00000782
3.36477000	0.00000821
3.46670000	0.00000861
3.56679000	0.00000895
3.67077000	0.00000938
3.77277000	0.00000980
3.87592000	0.00001021
3.97820000	0.00001064
4.08053000	0.00001104
4.18190000	0.00001153
4.28417000	0.00001190
4.38623000	0.00001236
4.48785000	0.00001288
4.58696000	0.00001323
4.69230000	0.00001394
4.79262000	0.00001411
4.89595000	0.00001452
4.99787000	0.00001492
