0.04889390	0.00000049
0.10140200	0.00000042
0.20357800	0.00000061
0.30576300	0.00000058
0.40687500	0.00000042
0.50900000	0.00000047
0.61044100	0.00000050
0.71263800	0.00000058
0.81452700	0.00000065
0.91695700	0.00000075
1.01816000	0.00000098
1.12048000	0.00000126
1.22229000	0.00000168
1.32506000	0.00000232
1.42714000	0.00000297
1.52934000	0.00000371
1.63048000	0.00000442
1.73295000	0.00000516
1.83484000	0.00000593
1.93666000	0.00000674
2.03886000	0.00000753
2.14116000	0.00000832
2.24277000	0.00000915
2.34484000	0.00000996
2.44702000	0.00001074
2.54928000	0.00001155
2.65096000	0.00001230
2.75292000	0.00001313
2.85321000	0.00001396
2.95701000	0.00001480
3.05744000	0.00001558
3.16098000	0.00001642
3.26203000	0.00001729
3.36525000	0.00001807
3.46664000	0.00001890
3.56865000	0.00001986
3.67079000	0.00002075
3.77437000	0.00002165
3.87602000	0.00002332
3.97822000	0.00002361
4.08020000	0.00002466
4.18166000	0.00002526
4.28325000	0.00002581
4.38643000	0.00002679
4.48753000	0.00002766
4.59004000	0.00002834
4.69212000	0.00002906
4.79412000	0.00003013
4.89582000	0.00003088
4.99837000	0.00003210
